uid,시장정보,지번 주소,도로명 주소,지리정보,시장개설주기,시장유형,취급품목,점포수,홈페이지주소,시도군
0470e0ac-e6b2-427c-9e70-db52b6540164,연희사러가,서울특별시 서대문구 연희동 131의 1,서울특별시 서대문구 연희맛로 23(연희동),"{'latitude': '37.5671643', 'longitude': '126.9296749'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",30,,서울
a2cb88a7-fcd1-4696-a2a0-c9ea92d84ded,영천시장,서울특별시 서대문구 영천동 323,서울특별시 서대문구 통일로 189-1 영천시장,"{'latitude': '37.5703315', 'longitude': '126.9618560'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",135,,서울
455bf81b-68af-4753-b329-28a44bcfba36,유진상가,서울특별시 서대문구 홍은동 48-84,서울특별시 서대문구 홍은동 통일로 484,"{'latitude': '37.5915874', 'longitude': '126.9429081'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",67,,서울
751f870a-f648-41c6-82b2-80d7ad35afef,인왕시장,서울특별시 서대문구 홍제3동 298-7,서울특별시 서대문구 인왕시장길 24(홍제동),"{'latitude': '37.5910687', 'longitude': '126.9432056'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",158,,서울
8007f28b-2f6a-4204-9bb0-430dfa33f84a,남부종합시장,서울특별시 서초구 방배동 767-1 남부종합시장,서울특별시 서초구 방배중앙로 27길 17,"{'latitude': '37.4949317', 'longitude': '126.9848727'}",매일,상설장,"가공식품,기타소매업,근린생활서비스",134,,서울
6aa9178a-3bf0-4a40-a928-702b8f181fab,양재시장,서울특별시 서초구 양재동1-7,서울특별시 서초구 남부순환로356길 15(양재동),"{'latitude': '37.4843812', 'longitude': '127.0379742'}",매일,상설장,"의류/신발,기타소매업",31,,서울
70de8a1f-ad34-496f-aeb5-a26bf00179f0,금남시장,서울특별시 성동구 금호동3가 308,신축 공사중으로 도로명주소 부존재,"{'latitude': '37.5486387', 'longitude': '127.0230557'}",매일,상설장,"농산물,축산물,의류/신발,음식점업,기타소매업",104,,서울
f737ebe4-2f9d-4750-acb9-94d1067f45ee,뚝도시장,서울특별시 성동구 성수동2가 335-16,서울특별시 성동구 성수이로 32-15,"{'latitude': '37.5378191', 'longitude': '127.0548536'}",매일,상설장,"농산물,축산물,수산물,가공식품,의류/신발",133,,서울
00e7c665-d171-4bd0-b63e-64f8f1ee0337,마장축산물시장,"서울특별시 성동구 마장동 439-1, 4층","서울특별시 성동구 마장로35길 68, 4층","{'latitude': '37.5706640', 'longitude': '127.0412886'}",매일,상설장,"축산물,가공식품",1900,,서울
7d87408d-446a-4a08-8c3f-f3692ec4efd1,용답상가시장,서울특별시 성동구 용답동 57-17,서울특별시 성동구 용답중앙길 59,"{'latitude': '37.5641836', 'longitude': '127.0525641'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",175,,서울
ef966bc2-acf6-4155-b651-546dbbb02631,길음시장,서울특별시 성북구 길음동 535-8 길음시장,서울특별시 성북구 동소문로 227(길음동),"{'latitude': '37.6027181', 'longitude': '127.0217764'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",138,,서울
28c0dceb-281e-49f5-ba76-15410f9af7a1,돈암시장,서울특별시 성북구 동소문동5가 59-1,서울특별시 성북구 동소문로 18길 12-3,"{'latitude': '37.5916692', 'longitude': '127.0157194'}",매일,상설장,"농산물,축산물,가공식품,기타소매업",106,,서울
fa519547-1b01-4048-8bf2-7b725edca173,돌곶이시장(구 석관황금시장),서울특별시 성북구 석관동 279-16,서울특별시 성북구 한천로 73길 33,"{'latitude': '37.6095167', 'longitude': '127.0616659'}",매일,상설장,"농산물,축산물,수산물,가공식품,의류/신발",92,,서울
5b96c435-60b3-43f5-98d2-830f80d8be5e,장위전통시장,서울특별시 성북구 장위동 68-225,서울특별시 성북구 장위로 36길 46-1,"{'latitude': '37.6120787', 'longitude': '127.0507256'}",매일,상설장,"농산물,축산물,수산물,가공식품,의류/신발",64,,서울
768ea7c0-c3bc-4b91-bb3f-b098f0f381f0,정릉시장,서울특별시 성북구 정릉동 400-8,서울특별시 성북구 보국문로11길 18,"{'latitude': '37.6084661', 'longitude': '127.0096705'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",120,,서울
b0fc3943-0e1d-4e56-b6bf-52bcf8e8d8e5,정릉아리랑시장,서울특별시 성북구 정릉동 443-1,서울특별시 성북구 정릉로26가길 36,"{'latitude': '37.6027803', 'longitude': '127.0110175'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",54,,서울
417d69c1-2042-4b79-b276-90d633022b55,마천시장,서울특별시 송파구 마천동 140-2번지,"서울특별시 송파구 마천로45길 23, 113호","{'latitude': '37.4983070', 'longitude': '127.1506037'}",매일,상설장,"축산물,의류/신발,근린생활서비스",69,,서울
bf96c164-f298-442c-8ed5-c3eb61e6924a,마천중앙시장,서울특별시 송파구 마천동 146-7,"서울특별시 송파구 마천로45길, 2층","{'latitude': '37.4983916', 'longitude': '127.1514072'}",매일,상설장,"농산물,축산물,수산물,가정용품,음식점업",139,,서울
137b3209-4916-4b90-862b-0abe96e4bc96,방이시장,서울특별시 송파구 방이동 137-8,서울특별시 송파구 가락로 243,"{'latitude': '37.5103815', 'longitude': '127.1175702'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",136,,서울
a234f5d2-b043-43dd-9880-d1a99321bf2c,새마을시장,서울특별시 송파구 잠실동 207-4 지하1층,서울특별시 송파구 백제고분로15길 42(잠실동) 지하1층,"{'latitude': '37.5091246', 'longitude': '127.0849114'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",107,,서울
5366e2e6-46df-46f9-b41e-3ca2685cb06f,석촌시장,서울특별시 송파구 석촌동 274-8 2층,"서울특별시 송파구 송파대로 37길 52, 지층","{'latitude': '37.5001773', 'longitude': '127.1065349'}",매일,상설장,"농산물,축산물,가공식품,의류/신발,기타소매업",60,,서울
4a74eccd-3ef1-41f2-81e5-0a4a81d2e10a,풍납시장,서울특별시 송파구 풍납동 142-1,서울특별시 송파구 바람드리길 34(풍납동),"{'latitude': '37.5375689', 'longitude': '127.1194939'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",160,,서울
2f881420-ed68-41b3-80b8-727b9e6fe5dc,경창시장,서울특별시 양천구 신월동 447-8,서울특별시 양천구 오목로9길 31,"{'latitude': '37.5249502', 'longitude': '126.8421322'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",50,,서울
c7647bbc-682d-43a3-b8ba-69dfa80941f2,목2동시장,서울특별시 양천구 목동 526,서울특별시 양천구 목동중앙북로 16길3,"{'latitude': '37.5460190', 'longitude': '126.8739284'}",매일,상설장,"농산물,축산물,가공식품,의류/신발,기타소매업",96,,서울
9aa71537-d097-4236-b47d-d92edbcf1f47,목동깨비시장 (목3동시장),서울특별시 양천구 목동 617-13 목3동시장 고객지원센터,서울특별시 양천구 목동중앙북로6길 5(목동),"{'latitude': '37.5481920', 'longitude': '126.8652205'}",매일,상설장,"농산물,축산물,수산물,가공식품,의류/신발",105,,서울
7d871c36-8e68-49bf-8886-de3cc56a60b2,목사랑시장 (목4동시장),서울특별시 양천구 목동 726-18 목4동시장고객지원센터,서울특별시 양천구 목동중앙남로7길 8(목동),"{'latitude': '37.5376227', 'longitude': '126.8662310'}",매일,상설장,"농산물,축산물,수산물,가정용품,음식점업",85,mok3dongmar@naver.com,서울
1cda2763-413a-485c-9071-644cecde2dfe,신월1동신영시장,서울특별시 양천구 신월동 114-18 신영시장고객지원센터,서울특별시 양천구 월정로 161-5 2층,"{'latitude': '37.5330428', 'longitude': '126.8359976'}",매일,상설장,"농산물,축산물,수산물,의류/신발,가정용품",127,,서울
ca13c591-f1d9-4258-87bd-2ddf498aff93,우성상가시장,서울특별시 양천구 신월동 928-1,서울특별시 양천구 지양로 78,"{'latitude': '37.5226729', 'longitude': '126.8336304'}",매일,상설장,"농산물,가공식품,의류/신발,가정용품,음식점업",9,,서울
d8abcb50-75e7-4ab0-894d-48ca793e05a6,월정로시장,서울특별시 양천구 신월동 114-1,서울특별시 양천구 월정로29길3,"{'latitude': '37.5334823', 'longitude': '126.8356659'}",매일,상설장,"농산물,축산물,가공식품,기타소매업,근린생활서비스업",123,,서울
99548838-ad11-4f3e-a609-b768ddf3889b,대림중앙시장,서울특별시 영등포구 대림동 1028-4,서울특별시 영등포구 디지털로 372번지,"{'latitude': '37.4903761', 'longitude': '126.9012632'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",91,,서울
c4a8e0c5-6f5b-4640-95f2-306034711aab,대신시장,서울특별시 영등포구 신길동 116-15,서울특별시 영등포구 도신로 60길 7,"{'latitude': '37.5110955', 'longitude': '126.9175960'}",매일,상설장,"농산물,축산물,수산물,의류/신발",202,,서울
583fe9e0-7ed9-482b-8947-ff9c91ac3d05,동남상가,서울특별시 영등포구 영등포동5가 24 동남상가아파트,서울특별시 영등포구 영등포로 37길4,"{'latitude': '37.5206032', 'longitude': '126.9056773'}",매일,상설장,"가공식품,의류/신발,가정용품,음식점업,기타소매업",73,,서울
b7242975-ce11-4e66-9918-d259cfe3a2ad,삼구시장,서울특별시 영등포구 영등포동5가 20-62,서울특별시 영등포구 영등포로 219(영등포동5가),"{'latitude': '37.5201443', 'longitude': '126.9055489'}",매일,상설장,"의류/신발,음식점업,기타소매업,근린생활서비스",59,,서울
4ef113b9-f435-4495-a609-58d87c8f1752,영신상가,서울특별시 영등포구 영등포동5가 18-1,서울특별시 영등포구 영등포로 225(영등포동5가),"{'latitude': '37.5199032', 'longitude': '126.9068069'}",매일,상설장,의류/신발,99,,서울
1e08518b-8126-486c-8446-c8bd90d66f09,영일시장,서울특별시 영등포구 문래동3가 10,서울특별시 영등포구 문래로30길 27,"{'latitude': '37.5161189', 'longitude': '126.9007194'}",매일,상설장,"농산물,축산물,수산물,가공식품",120,,서울
b3ffbcce-44fb-48f4-b47c-8d8244908d55,영진시장(A동),서울특별시 영등포구 신길 6동 2365번지,서울특별시 영등포구 신풍로 87,"{'latitude': '37.5003906', 'longitude': '126.9159739'}",매일,상설장,"농산물,축산물,가공식품,의류/신발,음식점업",57,,서울
9681c231-dafe-4144-aa59-8ae0f75313c1,만리시장,서울특별시 용산구 서계동 260-1 만리시장,서울특별시 용산구 효창원로 270(서계동),"{'latitude': '37.5513004', 'longitude': '126.9636272'}",매일,상설장,"농산물,축산물,수산물,가공식품,의류/신발",33,,서울
ec46f519-cf62-4b11-a8fc-a7a85531b59c,보광시장,서울특별시 용산구 보광동 260-8 보광시장상가(주),서울특별시 용산구 보광로 30,"{'latitude': '37.5272156', 'longitude': '127.0002961'}",매일,상설장,"농산물,축산물,수산물,가공식품,의류/신발",27,,서울
e99273f6-757c-4f64-bad2-305fe8c2ed28,신흥시장,서울특별시 용산구 용산동 2가 1-480,서울특별시 용산구 신흥로 95-9(용산동2가),"{'latitude': '37.5453000', 'longitude': '126.9850764'}",매일,상설장,"농산물,축산물,가공식품,의류/신발,기타소매업",65,,서울
161b4402-0258-4db7-aafb-d4b0b5ce3bbf,용산용문시장,서울특별시 용산구 효창원로40길 13,서울특별시 용산구 효창원로40길 13(용문동),"{'latitude': '37.5366334', 'longitude': '126.9597889'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",155,,서울
a3d25943-8b49-4df0-bdae-5b8cbc966281,이촌종합시장,서울특별시 용산구 이촌동 301-53 이촌종합상가,서울특별시 용산구 이촌로75길 16-9,"{'latitude': '37.5203883', 'longitude': '126.9750278'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",100,,서울
9c8dc6f7-6626-4a1c-922b-79d8ef51df8c,이태원시장,서울특별시 용산구 이태원동 56-9 이태원시장,서울특별시 용산구 이태원로14길 6,"{'latitude': '37.5338311', 'longitude': '126.9900606'}",매일,상설장,"의류/신발,가정용품",105,,서울
7d0a3a8e-d7cf-49af-9aa2-8bf49f90d645,후암시장,서울특별시 용산구 후암동 103,서울특별시 용산구 한강대로104길 77,"{'latitude': '37.5501263', 'longitude': '126.9764491'}",매일,상설장,"농산물,축산물,수산물,가정용품,기타소매업",48,,서울
c024fd8a-eedd-46d8-9fb0-a9f1d9bff5b0,대림골목시장,서울특별시 은평구 응암동 602-1,서울특별시 은평구 응암로 12길 8,"{'latitude': '37.5879273', 'longitude': '126.9175460'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",76,,서울
a36dbacb-22fd-44e2-a3a5-4ef3fb2049f7,대림시장,서울특별시 은평구 응암동 754-1 양지시장,서울특별시 은평구 응암로4길 20,"{'latitude': '37.5867399', 'longitude': '126.9177131'}",매일,상설장,"의류/신발,음식점업,기타소매업,근린생활서비스",65,,서울
e759f8c5-bd50-4a6f-bf57-deb2bf8e64da,대조시장,서울특별시 은평구 대조동 14-64 3층 303호,서울특별시 은평구 불광로 8(대조동)3층 303호,"{'latitude': '37.6093313', 'longitude': '126.9276055'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",105,,서울
5235acfc-d5df-4e87-bb2f-61c45e2fb697,신응암시장,서울특별시 은평구 응암동 427-130,서울특별시 은평구 응암로22길3-1,"{'latitude': '37.5939207', 'longitude': '126.9187017'}",매일,상설장,"농산물,축산물,가공식품,의류/신발,기타소매업",52,,서울
9d8df35f-eac8-4ecc-8027-ecebadcba3f6,연서시장,서울특별시 은평구 불광동 310-4,서울특별시 은평구 연서로 247(불광동),"{'latitude': '37.6195903', 'longitude': '126.9222212'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",91,,서울
cd3f3a00-a558-4885-83ea-9bccf15023fc,제일시장,서울특별시 은평구 대조동 14-1,서울특별시 은평구 통일로 731(대조동),"{'latitude': '37.6105540', 'longitude': '126.9293057'}",매일,상설장,"농산물,가공식품,의류/신발,가정용품,음식점업",55,,서울
e345755b-230d-426f-9f1b-e829bc5aab85,증산종합시장,서울특별시 은평구 증산동 184-9,서울특별시 은평구 증산로3길 12(증산동),"{'latitude': '37.5814663', 'longitude': '126.9050798'}",매일,상설장,"농산물,축산물,가공식품,음식점업,기타소매업",114,,서울
836f9af3-6387-4445-9bdc-13c36b0183a3,광장시장,서울특별시 종로구 예지동 2-1,서울특별시 종로구 창경궁로 88,"{'latitude': '37.5703015', 'longitude': '126.9987116'}",매일,상설장,"수산물,가공식품,의류/신발,기타소매업",300,,서울
dff3ef1c-1132-46cb-9c85-7ff229621214,동대문종합시장,서울특별시 종로구 종로6가 289-3 동대,서울특별시 종로구 종로 266 동대문종합시장,"{'latitude': '37.5703939', 'longitude': '127.0089121'}",매일,상설장,"의류/신발,근린생활서비스업",4300,,서울
004ecd1a-a8eb-48bc-a127-b9150b483731,동대문종합시장D동상가,서울특별시 종로구 종로6가 262-1 동대문종합시장디동,서울특별시 종로구 종로266종합시장디동,"{'latitude': '37.5708030', 'longitude': '127.0069193'}",매일,상설장,근린생활서비스,1050,,서울
a821c684-59f8-44ed-a5fd-25d2d5ca3a1e,동문시장㈜,서울특별시 종로구 창신동 436-41 동문상가,서울특별시 종로구 종로44길 14,"{'latitude': '37.5704515', 'longitude': '127.0113908'}",매일,상설장,가정용품,320,,서울
0f24d2ed-eade-4518-ba36-809fc914446e,신설종합시장,서울특별시 종로구 숭인동 206-9 신설종합시장,서울특별시 종로구 난계로27길 51,"{'latitude': '37.5726722', 'longitude': '127.0203594'}",매일,상설장,근린생활서비스업,156,,서울
4c62d5c0-754f-4627-a731-66e3730ef0f0,종로신진시장,서울특별시 종로구 종로5가 225-20,서울특별시 종로구 종로38길 16,"{'latitude': '37.5702121', 'longitude': '127.0040172'}",매일,상설장,"의류/신발,가정용품,음식점업,기타소매업",104,,서울
